y,blocks mined,lava,coal,copper,iron,lapis,redstone,gold,emeralds,diamonds
21,10234,0,1273,518,306,67,0,145,0,0
20,10234,0,1029,502,311,67,0,137,0,0
19,10234,0,826,390,247,64,0,106,0,0
18,10234,1,802,364,339,63,0,99,0,0
17,10234,0,661,313,446,67,0,42,0,0
16,10234,0,384,424,470,68,0,41,0,0
15,10234,0,299,389,441,42,12,45,0,0
14,10234,0,208,450,373,6,12,41,0,0
13,10234,0,205,446,301,23,12,39,0,0
12,10234,0,134,525,272,50,12,27,0,0
11,10234,0,199,415,252,44,32,41,0,0
10,10234,0,346,415,205,60,67,69,0,0
9,10234,0,405,281,221,42,77,65,0,0
8,10234,0,409,295,286,81,69,72,0,0
7,10234,0,301,253,292,82,50,57,0,0
6,10234,0,203,312,248,103,30,66,0,3
5,10234,0,203,275,313,93,32,36,0,6
4,10234,0,204,317,256,119,50,33,0,6
3,10234,0,100,363,278,125,24,120,0,6
2,10234,0,27,328,311,101,27,136,0,3
1,10234,0,0,245,303,94,68,142,0,0
0,10234,0,0,301,315,42,65,97,0,0
-1,10234,0,0,301,368,52,55,34,0,0
-2,10234,0,0,321,248,68,68,52,0,0
-3,10234,0,0,249,210,46,105,86,0,4
-4,10234,0,0,135,137,54,138,90,0,0
-5,10234,0,0,40,91,60,130,155,0,0
-6,10234,0,0,70,97,113,102,226,0,0
-7,10234,0,0,40,119,113,65,228,0,0
-8,10234,0,0,10,135,115,97,194,0,2
-9,10234,0,0,0,241,84,59,162,0,2
-10,10234,0,0,0,187,52,67,88,0,0
-11,10234,0,0,0,241,49,104,139,0,1
-12,10234,0,0,0,233,54,134,147,0,2
-13,10234,0,0,0,259,58,115,82,0,6
-14,10234,2,0,0,186,62,106,36,0,10
-15,10234,1,0,0,147,44,46,47,0,22
-16,10234,1,0,0,123,56,24,78,0,36
-17,10234,6,0,0,159,79,28,99,0,23
-18,10234,11,0,0,184,88,34,103,0,33
-19,10234,16,0,0,132,70,26,124,0,42
-20,10234,17,0,0,83,71,33,167,0,43
-21,10234,12,0,0,122,42,75,153,0,16
-22,10234,30,0,0,88,63,79,182,0,5
-23,10234,82,0,0,117,47,65,151,0,48
-24,10234,152,0,0,85,52,37,103,0,54
-25,10234,175,0,0,50,65,42,86,0,66
-26,10234,155,0,0,19,54,63,119,0,51
-27,10234,148,0,0,19,41,79,161,0,33
-28,10234,142,0,0,27,40,90,149,0,23
-29,10234,130,0,0,35,45,105,136,0,7
-30,10234,121,0,0,23,43,81,128,0,13
-31,10234,134,0,0,18,34,83,79,0,15
-32,10234,167,0,0,19,5,101,21,0,26
-33,10234,176,0,0,20,2,128,0,0,51
-34,10234,183,0,0,18,11,158,24,0,77
-35,10234,204,0,0,4,9,137,24,0,45
-36,10234,243,0,0,6,8,57,24,0,36
-37,10234,305,0,0,13,9,69,32,0,21
-38,10234,363,0,0,26,2,114,52,0,24
-39,10234,412,0,0,45,5,182,67,0,23
-40,10234,383,0,0,37,4,166,67,0,26
-41,10234,286,0,0,28,4,247,83,0,36
-42,10234,138,0,0,29,24,308,64,0,33
-43,10234,29,0,0,28,20,273,78,0,73
-44,10234,1,0,0,34,11,289,52,0,56
-45,10234,0,0,0,31,0,352,58,0,41
-46,10234,0,0,0,36,0,341,104,0,36
-47,10234,0,0,0,38,0,274,123,0,33
-48,10234,0,0,0,44,5,348,123,0,47
-49,10234,9,0,0,33,8,340,115,0,24
-50,10234,33,0,0,52,10,300,139,0,4
-51,10234,9,0,0,57,14,276,124,0,2
-52,10234,0,0,0,65,22,186,85,0,0
-53,10234,0,0,0,73,10,252,79,0,2
-54,10234,0,0,0,56,4,228,79,0,17
-55,10234,26,0,0,62,4,258,72,0,41
-56,10234,121,0,0,68,15,292,64,0,37
-57,10234,127,0,0,37,16,295,20,0,27
-58,10234,86,0,0,22,22,304,59,0,28
-59,10234,144,0,0,20,39,279,71,0,29
