y,blocks mined,lava,coal,copper,iron,lapis,redstone,gold,emeralds,diamonds
-29,10234,32,0,0,0,15,235,111,0,22
-30,10234,18,0,0,14,25,194,164,0,22
-31,10234,5,0,0,10,23,148,159,0,25
-32,10234,27,0,0,33,17,102,157,0,37
-33,10234,64,0,0,42,27,109,141,0,30
-34,10234,30,0,0,53,22,77,127,0,15
-35,10234,16,0,0,49,9,47,158,0,26
-36,10234,14,0,0,105,8,77,168,0,32
-37,10234,6,0,0,58,3,110,145,0,28
-38,10234,0,0,0,81,16,168,135,0,34
-39,10234,0,0,0,87,8,182,113,0,27
-40,10234,0,0,0,82,5,256,80,0,19
-41,10234,0,0,0,76,19,221,88,0,19
-42,10234,0,0,0,44,20,158,86,0,35
-43,10234,0,0,0,58,22,146,80,0,33
-44,10234,0,0,0,64,21,227,101,0,47
-45,10234,0,0,0,45,8,250,85,0,80
-46,10234,0,0,0,47,4,272,45,0,65
-47,10234,0,0,0,28,0,241,57,0,70
-48,10234,0,0,0,21,0,184,48,0,54
-49,10234,0,0,0,10,7,294,58,0,59
-50,10234,0,0,0,12,12,255,38,0,72
-51,10234,1,0,0,10,20,256,24,0,32
-52,10234,1,0,0,21,23,275,16,0,13
-53,10234,1,0,0,35,18,229,0,0,22
-54,10234,143,0,0,46,3,210,5,0,50
-55,10234,651,0,0,25,7,260,25,0,51
-56,10234,1378,0,0,16,35,465,25,0,52
-57,10234,1766,0,0,18,34,499,29,0,36
-58,10234,1996,0,0,32,33,474,24,0,45
-59,10234,2123,0,0,40,32,444,14,0,31
