y,blocks mined,lava,coal,copper,iron,lapis,redstone,gold,emeralds,diamonds
3,10234,0,48,1432,179,49,32,94,0,9
2,10234,0,23,1459,237,37,24,122,0,13
1,10234,0,0,1177,230,29,30,120,0,3
0,10234,0,0,1225,213,40,30,119,0,0
-1,10234,0,0,880,159,53,41,120,0,0
-2,10234,0,0,236,111,64,56,101,0,0
-3,10234,0,0,0,110,85,44,121,0,0
-4,10234,0,0,0,103,64,59,123,0,0
-5,10234,0,0,0,109,34,27,134,0,0
-6,10234,0,0,0,99,35,42,164,0,8
-7,10234,0,0,0,73,33,75,109,0,0
-8,10234,0,0,0,93,54,88,83,0,0
-9,10234,0,0,0,168,40,81,28,0,12
-10,10234,0,0,0,129,38,121,26,0,17
-11,10234,0,0,0,119,23,90,59,0,24
-12,10234,1,0,0,63,6,98,81,0,16
-13,10234,1,0,0,72,10,90,126,0,3
-14,10234,24,0,0,105,29,59,107,0,0
-15,10234,41,0,0,117,73,38,98,0,6
-16,10234,50,0,0,115,84,52,79,0,3
-17,10234,33,0,0,82,52,92,56,0,5
-18,10234,38,0,0,65,50,117,44,0,13
-19,10234,118,0,0,50,50,65,106,0,16
-20,10234,116,0,0,55,28,61,163,0,12
-21,10234,38,0,0,50,60,60,149,0,8
-22,10234,1,0,0,71,64,50,170,0,11
-23,10234,0,0,0,82,37,62,181,0,9
-24,10234,0,0,0,71,46,23,117,0,13
-25,10234,0,0,0,85,69,18,89,0,12
-26,10234,0,0,0,69,54,12,46,0,21
-27,10234,0,0,0,70,66,18,36,0,30
-28,10234,13,0,0,71,52,28,52,0,35
-29,10234,74,0,0,62,54,52,104,0,13
-30,10234,145,0,0,57,73,52,128,0,6
-31,10234,187,0,0,60,66,94,140,0,6
-32,10234,186,0,0,48,49,164,90,0,0
-33,10234,192,0,0,42,36,140,77,0,4
-34,10234,190,0,0,31,5,99,43,0,0
-35,10234,137,0,0,26,8,89,101,0,0
-36,10234,65,0,0,38,5,92,196,0,34
-37,10234,19,0,0,63,9,102,232,0,49
-38,10234,0,0,0,56,9,151,228,0,60
-39,10234,0,0,0,56,2,171,157,0,37
-40,10234,0,0,0,29,6,152,118,0,8
-41,10234,0,0,0,49,11,109,156,0,10
-42,10234,0,0,0,51,10,96,154,0,16
-43,10234,0,0,0,72,8,100,144,0,46
-44,10234,0,0,0,45,18,134,124,0,81
-45,10234,0,0,0,38,19,123,92,0,48
-46,10234,0,0,0,51,12,124,36,0,36
-47,10234,1,0,0,60,8,125,74,0,10
-48,10234,4,0,0,30,8,117,92,0,1
-49,10234,2,0,0,28,11,85,76,0,5
-50,10234,0,0,0,14,10,127,89,0,29
-51,10234,0,0,0,32,31,178,83,0,27
-52,10234,0,0,0,36,54,167,61,0,34
-53,10234,0,0,0,36,49,249,45,0,30
-54,10234,3,0,0,30,35,354,26,0,28
-55,10234,53,0,0,26,18,405,18,0,24
-56,10234,232,0,0,20,14,495,46,0,25
-57,10234,363,0,0,38,22,569,74,0,44
-58,10234,324,0,0,39,16,535,68,0,42
-59,10234,284,0,0,19,17,579,56,0,49
