y,blocks mined,lava,coal,copper,iron,lapis,redstone,gold,emeralds,diamonds
16,10234,0,400,308,315,72,32,25,0,0
15,10234,0,444,331,256,86,32,26,0,0
14,10234,0,485,286,222,97,99,51,0,0
13,10234,0,345,341,187,97,174,41,0,0
12,10234,0,237,424,218,81,205,64,0,0
11,10234,0,277,445,228,39,218,56,0,5
10,10234,0,372,446,238,41,182,83,0,6
9,10234,15,368,492,235,45,231,89,0,6
8,10234,33,248,467,210,55,200,100,0,5
7,10234,37,114,444,216,61,150,142,0,5
6,10234,53,114,380,166,38,123,158,0,0
5,10234,44,104,313,145,47,132,142,0,6
4,10234,5,136,323,142,75,70,164,0,6
3,10234,0,161,282,164,91,90,175,0,6
2,10234,0,96,321,159,90,80,155,0,11
1,10234,0,96,411,142,108,46,172,0,12
0,10234,0,16,390,152,97,14,196,0,20
-1,10234,0,0,362,158,87,16,200,0,65
-2,10234,0,0,375,205,84,26,169,0,68
-3,10234,0,0,215,228,78,76,200,0,94
-4,10234,0,0,70,179,76,92,168,0,73
-5,10234,0,0,5,113,58,107,160,0,50
-6,10234,0,0,0,178,77,103,205,0,40
-7,10234,0,0,0,156,57,56,154,0,0
-8,10234,0,0,0,119,76,47,125,0,0
-9,10234,0,0,0,59,59,35,160,0,10
-10,10234,0,0,0,76,9,10,60,0,18
-11,10234,0,0,0,106,3,15,48,0,38
-12,10234,2,0,0,102,16,15,114,0,32
-13,10234,19,0,0,129,8,18,192,0,54
-14,10234,2,0,0,107,21,48,210,0,66
-15,10234,0,0,0,99,64,84,253,0,46
-16,10234,0,0,0,75,78,66,176,0,44
-17,10234,0,0,0,112,114,84,143,0,41
-18,10234,0,0,0,89,74,94,82,0,43
-19,10234,0,0,0,108,101,84,303,0,40
-20,10234,2,0,0,116,73,40,386,0,21
-21,10234,12,0,0,117,90,32,346,0,31
-22,10234,19,0,0,170,96,64,300,0,37
-23,10234,27,0,0,156,120,70,248,0,19
-24,10234,32,0,0,126,94,100,179,0,12
-25,10234,43,0,0,120,82,139,125,0,6
-26,10234,43,0,0,75,88,115,71,0,8
-27,10234,51,0,0,110,72,72,100,0,14
-28,10234,84,0,0,126,77,81,96,0,10
-29,10234,141,0,0,90,84,51,133,0,6
-30,10234,204,0,0,92,71,41,126,0,6
-31,10234,253,0,0,80,75,39,100,0,10
-32,10234,298,0,0,72,76,64,95,0,54
-33,10234,287,0,0,50,49,70,102,0,58
-34,10234,267,0,0,46,29,95,40,0,51
-35,10234,240,0,0,104,22,84,74,0,48
-36,10234,284,0,0,80,15,139,110,0,36
-37,10234,346,0,0,80,18,191,117,0,36
-38,10234,325,0,0,84,10,156,125,0,44
-39,10234,252,0,0,71,30,148,108,0,34
-40,10234,192,0,0,54,38,170,54,0,34
-41,10234,142,0,0,85,27,142,76,0,34
-42,10234,112,0,0,72,20,213,60,0,21
-43,10234,38,0,0,65,18,212,22,0,17
-44,10234,0,0,0,81,5,251,28,0,22
-45,10234,0,0,0,75,6,176,12,0,14
-46,10234,1,0,0,62,3,140,12,0,15
-47,10234,3,0,0,51,6,91,6,0,12
-48,10234,0,0,0,25,22,124,16,0,8
-49,10234,0,0,0,14,42,132,8,0,31
-50,10234,0,0,0,4,53,161,25,0,48
-51,10234,0,0,0,8,35,199,25,0,64
-52,10234,0,0,0,17,42,253,50,0,42
-53,10234,0,0,0,17,51,282,74,0,16
-54,10234,188,0,0,18,42,298,64,0,21
-55,10234,1048,0,0,26,24,330,51,0,19
-56,10234,2546,0,0,34,8,251,17,0,28
-57,10234,3080,0,0,32,9,257,39,0,29
-58,10234,2951,0,0,34,13,339,30,0,20
-59,10234,2392,0,0,19,19,320,5,0,17
