y,blocks mined,lava,coal,copper,iron,lapis,redstone,gold,emeralds,diamonds
-13,10234,7,0,0,41,67,50,187,0,8
-14,10234,5,0,0,21,64,73,120,0,8
-15,10234,2,0,0,51,70,97,70,0,8
-16,10234,0,0,0,47,66,83,72,0,8
-17,10234,0,0,0,53,65,56,133,0,4
-18,10234,0,0,0,60,32,0,169,0,0
-19,10234,0,0,0,66,23,40,228,0,12
-20,10234,1,0,0,303,36,40,248,0,36
-21,10234,7,0,0,269,42,40,176,0,36
-22,10234,14,0,0,372,43,52,172,0,12
-23,10234,10,0,0,526,46,68,187,0,12
-24,10234,12,0,0,698,47,44,196,0,12
-25,10234,2,0,0,825,40,48,212,0,27
-26,10234,0,0,0,768,30,63,169,0,41
-27,10234,4,0,0,687,10,71,119,0,43
-28,10234,15,0,0,353,26,91,44,0,42
-29,10234,4,0,0,196,24,90,20,0,28
-30,10234,0,0,0,165,33,95,8,0,32
-31,10234,0,0,0,39,30,65,20,0,45
-32,10234,0,0,0,14,27,53,40,0,50
-33,10234,12,0,0,30,14,10,72,0,55
-34,10234,98,0,0,12,25,47,118,0,38
-35,10234,204,0,0,154,16,59,158,0,16
-36,10234,114,0,0,154,16,82,100,0,10
-37,10234,29,0,0,148,7,83,98,0,11
-38,10234,3,0,0,249,0,104,56,0,8
-39,10234,0,0,0,371,0,102,22,0,16
-40,10234,0,0,0,444,0,156,7,0,31
-41,10234,0,0,0,303,2,187,32,0,22
-42,10234,0,0,0,338,18,245,90,0,32
-43,10234,0,0,0,157,23,261,119,0,19
-44,10234,0,0,0,1250,19,361,135,0,19
-45,10234,0,0,0,1452,18,397,100,0,34
-46,10234,0,0,0,1664,9,333,80,0,10
-47,10234,8,0,0,1972,6,320,64,0,22
-48,10234,31,0,0,2039,2,381,53,0,18
-49,10234,45,0,0,1683,16,329,48,0,9
-50,10234,41,0,0,1409,14,429,24,0,11
-51,10234,37,0,0,1137,14,462,22,0,18
-52,10234,8,0,0,1100,11,393,15,0,58
-53,10234,0,0,0,1099,21,342,13,0,49
-54,10234,15,0,0,841,10,361,25,0,46
-55,10234,57,0,0,670,6,296,23,0,49
-56,10234,94,0,0,658,8,336,10,0,38
-57,10234,171,0,0,531,2,333,6,0,44
-58,10234,294,0,0,23,2,358,16,0,48
-59,10234,370,0,0,13,6,361,16,0,24
