y,blocks mined,lava,coal,copper,iron,lapis,redstone,gold,emeralds,diamonds
-17,10234,0,0,0,613,64,164,108,0,48
-18,10234,0,0,0,615,56,182,120,0,44
-19,10234,0,0,0,566,31,183,140,0,65
-20,10234,0,0,0,513,63,181,126,0,59
-21,10234,0,0,0,573,48,101,64,0,15
-22,10234,13,0,0,341,36,102,106,0,65
-23,10234,47,0,0,744,34,99,82,0,61
-24,10234,89,0,0,521,32,99,59,0,60
-25,10234,121,0,0,695,24,55,141,0,50
-26,10234,141,0,0,608,38,60,141,0,10
-27,10234,161,0,0,614,30,88,125,0,8
-28,10234,225,0,0,573,27,104,83,0,8
-29,10234,278,0,0,263,8,112,70,0,4
-30,10234,314,0,0,262,4,90,101,0,0
-31,10234,328,0,0,64,12,95,90,0,12
-32,10234,328,0,0,204,5,84,45,0,12
-33,10234,298,0,0,536,4,52,38,0,33
-34,10234,239,0,0,535,5,52,72,0,40
-35,10234,157,0,0,826,4,79,126,0,22
-36,10234,87,0,0,1335,2,111,186,0,22
-37,10234,55,0,0,1739,2,84,226,0,29
-38,10234,41,0,0,1737,18,92,177,0,20
-39,10234,32,0,0,1871,17,119,173,0,16
-40,10234,30,0,0,1367,40,94,167,0,16
-41,10234,27,0,0,1222,65,68,138,0,36
-42,10234,30,0,0,1435,78,64,127,0,27
-43,10234,31,0,0,1408,76,86,100,0,18
-44,10234,25,0,0,1639,55,162,109,0,45
-45,10234,25,0,0,1582,42,130,74,0,36
-46,10234,36,0,0,1535,19,127,86,0,47
-47,10234,10,0,0,1567,21,212,76,0,51
-48,10234,0,0,0,1544,19,344,76,0,26
-49,10234,0,0,0,1613,22,394,63,0,12
-50,10234,14,0,0,1603,18,346,63,0,0
-51,10234,25,0,0,1605,46,341,95,0,24
-52,10234,5,0,0,1536,51,414,80,0,68
-53,10234,0,0,0,1516,61,449,72,0,64
-54,10234,20,0,0,1453,45,460,84,0,58
-55,10234,293,0,0,1486,13,388,90,0,64
-56,10234,1024,0,0,636,4,322,60,0,52
-57,10234,1579,0,0,233,5,325,121,0,56
-58,10234,1947,0,0,333,10,383,77,0,64
-59,10234,1989,0,0,87,20,432,77,0,50
