y,blocks mined,lava,coal,copper,iron,lapis,redstone,gold,emeralds,diamonds
-35,10234,6,0,0,2,18,104,100,0,6
-36,10234,0,0,0,12,45,116,61,0,7
-37,10234,0,0,0,8,56,106,58,0,12
-38,10234,0,0,0,22,56,70,36,0,20
-39,10234,0,0,0,49,70,76,25,0,10
-40,10234,0,0,0,81,54,109,50,0,8
-41,10234,0,0,0,52,14,111,62,0,10
-42,10234,0,0,0,48,0,127,52,0,10
-43,10234,0,0,0,47,0,198,52,0,31
-44,10234,0,0,0,34,1,265,20,0,43
-45,10234,0,0,0,42,3,236,45,0,49
-46,10234,0,0,0,27,4,156,39,0,42
-47,10234,3,0,0,32,20,213,89,0,28
-48,10234,14,0,0,34,19,238,97,0,34
-49,10234,5,0,0,50,20,312,109,0,26
-50,10234,1,0,0,48,28,314,137,0,23
-51,10234,2,0,0,34,19,263,99,0,8
-52,10234,0,0,0,42,44,269,57,0,16
-53,10234,0,0,0,55,41,258,9,0,15
-54,10234,56,0,0,87,49,178,41,0,18
-55,10234,270,0,0,84,37,204,32,0,17
-56,10234,499,0,0,49,19,223,32,0,39
-57,10234,531,0,0,27,10,249,62,0,34
-58,10234,531,0,0,58,0,259,30,0,45
-59,10234,516,0,0,37,0,353,40,0,57
