y,blocks mined,lava,coal,copper,iron,lapis,redstone,gold,emeralds,diamonds
-36,10234,417,0,0,14,1,146,48,0,7
-37,10234,426,0,0,31,9,140,131,0,5
-38,10234,433,0,0,24,14,93,182,0,4
-39,10234,369,0,0,39,15,107,172,0,9
-40,10234,254,0,0,31,16,193,158,0,23
-41,10234,159,0,0,36,25,245,78,0,35
-42,10234,100,0,0,17,29,319,60,0,21
-43,10234,53,0,0,16,18,398,72,0,15
-44,10234,26,0,0,14,16,298,110,0,6
-45,10234,9,0,0,12,11,249,88,0,6
-46,10234,18,0,0,16,5,199,46,0,4
-47,10234,11,0,0,26,5,120,80,0,11
-48,10234,6,0,0,28,8,121,80,0,9
-49,10234,9,0,0,40,3,117,16,0,14
-50,10234,11,0,0,30,6,118,16,0,27
-51,10234,9,0,0,15,1,172,32,0,46
-52,10234,12,0,0,7,21,266,45,0,67
-53,10234,22,0,0,9,34,291,34,0,81
-54,10234,145,0,0,19,49,280,35,0,60
-55,10234,560,0,0,39,49,263,42,0,31
-56,10234,1299,0,0,34,44,274,26,0,15
-57,10234,1347,0,0,25,34,310,12,0,4
-58,10234,1344,0,0,25,27,360,12,0,1
-59,10234,1440,0,0,29,25,305,12,0,3
