y,blocks mined,lava,coal,copper,iron,lapis,redstone,gold,emeralds,diamonds
19,10234,0,161,386,165,46,0,36,0,0
18,10234,0,145,391,181,37,0,38,0,0
17,10234,0,289,367,212,48,0,24,0,0
16,10234,0,836,424,289,78,8,32,0,0
15,10234,0,796,361,272,56,8,40,0,0
14,10234,0,899,307,263,91,28,44,0,0
13,10234,0,867,362,198,124,54,54,0,6
12,10234,0,784,494,223,125,66,30,0,12
11,10234,0,738,551,205,112,81,20,0,9
10,10234,0,562,612,192,82,91,5,0,3
9,10234,0,327,557,200,90,82,16,0,0
8,10234,0,334,451,224,79,57,48,0,4
7,10234,0,321,342,239,90,36,52,0,10
6,10234,0,315,285,175,122,46,48,0,10
5,10234,0,287,429,208,108,76,56,0,6
4,10234,0,194,472,265,99,103,91,0,5
3,10234,0,168,470,288,85,111,97,0,7
2,10234,0,102,307,315,81,102,87,0,21
1,10234,0,80,270,293,64,62,161,0,12
0,10234,0,80,228,255,52,70,157,0,4
-1,10234,0,40,169,169,62,71,71,0,0
-2,10234,0,0,104,163,83,38,114,0,1
-3,10234,0,0,37,119,115,49,161,0,1
-4,10234,0,0,0,134,115,54,169,0,1
-5,10234,0,0,0,202,90,66,138,0,0
-6,10234,0,0,0,197,63,67,112,0,1
-7,10234,0,0,0,155,84,55,112,0,3
-8,10234,0,0,0,128,68,71,89,0,10
-9,10234,0,0,0,156,24,74,44,0,12
-10,10234,0,0,0,132,18,87,15,0,20
-11,10234,0,0,0,120,18,81,49,0,22
-12,10234,0,0,0,88,25,104,139,0,27
-13,10234,9,0,0,101,35,84,193,0,11
-14,10234,52,0,0,80,21,70,190,0,16
-15,10234,71,0,0,72,20,29,241,0,20
-16,10234,67,0,0,64,15,24,225,0,14
-17,10234,281,0,0,70,27,40,213,0,10
-18,10234,1389,0,0,44,41,103,193,0,0
-19,10234,3473,0,0,95,39,153,163,0,35
-20,10234,4543,0,0,98,68,177,103,0,38
-21,10234,4381,0,0,74,75,139,104,0,42
-22,10234,4009,0,0,49,48,53,92,0,45
-23,10234,3965,0,0,50,55,26,83,0,51
-24,10234,4541,0,0,48,55,70,132,0,62
-25,10234,5829,0,0,33,39,70,130,0,24
-26,10234,6336,0,0,27,37,63,120,0,19
-27,10234,6166,0,0,12,35,85,143,0,22
-28,10234,5705,0,0,12,15,69,180,0,26
-29,10234,5415,0,0,11,17,99,203,0,37
-30,10234,5399,0,0,22,19,81,175,0,32
-31,10234,5482,0,0,23,14,41,124,0,32
-32,10234,5586,0,0,23,10,21,67,0,36
-33,10234,5556,0,0,25,30,29,17,0,21
-34,10234,5491,0,0,53,27,78,29,0,17
-35,10234,5320,0,0,58,38,109,61,0,3
-36,10234,4928,0,0,67,37,120,95,0,0
-37,10234,4403,0,0,41,30,89,80,0,2
-38,10234,3883,0,0,25,24,89,65,0,14
-39,10234,3304,0,0,14,13,81,46,0,16
-40,10234,2727,0,0,22,8,61,36,0,14
-41,10234,2409,0,0,20,21,150,40,0,4
-42,10234,2256,0,0,23,26,201,67,0,18
-43,10234,1997,0,0,27,34,189,79,0,20
-44,10234,1437,0,0,25,40,148,109,0,25
-45,10234,684,0,0,42,18,152,66,0,34
-46,10234,233,0,0,52,27,154,44,0,21
-47,10234,49,0,0,32,33,130,40,0,26
-48,10234,12,0,0,16,29,136,20,0,23
-49,10234,3,0,0,14,33,172,20,0,43
-50,10234,0,0,0,14,30,211,29,0,23
-51,10234,0,0,0,10,30,275,28,0,69
-52,10234,0,0,0,8,22,328,42,0,70
-53,10234,0,0,0,8,7,388,46,0,81
-54,10234,232,0,0,6,4,426,54,0,140
-55,10234,1234,0,0,21,13,493,40,0,97
-56,10234,2900,0,0,34,14,395,24,0,94
-57,10234,3183,0,0,45,21,408,8,0,60
-58,10234,1913,0,0,46,30,406,20,0,39
-59,10234,619,0,0,26,38,477,20,0,23
